gene_id,condition,direction,endpoint_shift,recovery_shift,reversibility_index,persistence_breadth
AT1G77500,heat_drought,up,1.782428545000001,0.3813801123333329,0.7860334354478526,3
AT1G77510,heat_drought,up,1.0529760976666669,0.38334341500000235,0.6359429090086006,3
AT1G77810,heat_drought,up,0.8658901719999994,0.37477242233333463,0.5671824967504829,2
AT1G78410,heat_drought,up,0.6338196346666667,0.4193143766666667,0.33843264908132875,3
AT1G80130,heat_drought,up,1.3845756006666683,0.4052823543333339,0.7072876669658256,2
AT1G80160,heat_drought,up,11.569932144000003,1.1474755590000005,0.9008226198115549,8
AT1G80840,heat_drought,up,2.193171524666665,0.7345931946666653,0.665054380651639,4
AT2G02850,heat_drought,down,-0.42085882900000193,-0.5983967583333349,-0.42184675026345286,2
AT2G04050,heat_drought,up,0.6658246619999995,0.5388981293333313,0.19063056674020928,4
AT2G04070,heat_drought,up,0.7976734493333337,0.8421697149999998,-0.055782558268492544,5
AT2G05380,heat_drought,up,1.1322501889999987,0.41467284233333324,0.6337621787464027,2
AT2G13790,heat_drought,up,0.4762362549999999,0.3901321513333329,0.18080123628275002,3
AT2G13810,heat_drought,up,1.9158456390000005,0.9677636669999998,0.49486344447607156,5
AT2G14620,heat_drought,up,0.6041233369999999,0.3470806893333327,0.42548041421989835,2
AT2G15390,heat_drought,up,1.2479280593333328,0.6811556640000003,0.45417072810760684,3
AT2G17040,heat_drought,up,0.6454353556666668,0.36993870233333315,0.4268384911278599,4
AT2G17220,heat_drought,up,1.502832387999998,0.35686489099999896,0.7625384614747873,2
AT2G17500,heat_drought,up,3.922088992,0.46022414566666736,0.8826584132574757,5
AT2G18660,heat_drought,up,1.8155153166666667,1.3276505186666663,0.26871973677188954,4
AT2G18690,heat_drought,up,1.6090021960000005,1.0999678453333335,0.31636647354001923,3
AT2G19130,heat_drought,up,1.0956579070000005,0.42723721100000045,0.610063316049249,3
AT2G19190,heat_drought,up,0.6777505516666666,0.6365164119999998,0.06083969915666965,2
AT2G20142,heat_drought,up,0.6777795856666673,0.5501629563333337,0.1882863279333049,3
AT2G22470,heat_drought,up,3.602923378999999,0.35438322300000014,0.9016400889717615,2
AT2G23170,heat_drought,up,2.9776327289999998,0.37676271300000064,0.8734690449461403,5
AT2G23320,heat_drought,up,1.6243325906666666,0.44108935033333463,0.7284488700972869,3
AT2G26560,heat_drought,up,1.0290586326666666,0.8476283589999998,0.17630703237629408,6
AT2G28190,heat_drought,down,-2.1577712926666663,-1.3216012456666686,0.38751560456929746,4
AT2G28400,heat_drought,up,5.181527324333335,0.3888867463333332,0.9249474678041251,3
AT2G29120,heat_drought,up,1.5491530126666655,0.569859553333333,0.6321476647730272,4
AT2G29350,heat_drought,up,5.233919275999999,1.1899272116666664,0.7726508283910594,5
AT2G29460,heat_drought,up,6.3534698050000005,1.190656112666666,0.812597501961896,4
AT2G29470,heat_drought,up,0.4593093563333337,0.36205463333333343,0.21174121898231002,2
AT2G29720,heat_drought,up,0.6433867946666663,0.4262297119999996,0.33752182119182916,3
AT2G30250,heat_drought,up,2.2141062886666676,0.4542649423333325,0.794831465563069,4
AT2G30550,heat_drought,up,3.4941715853333335,0.597920864999999,0.8288805084702333,3
AT2G30750,heat_drought,up,0.9790032039999996,0.6117390199999999,0.3751409418267847,2
AT2G30770,heat_drought,up,1.595043343333332,0.6172005396666655,0.6130509291510312,2
AT2G31865,heat_drought,up,1.2720729726666669,0.5293534860000007,0.5838654720488963,3
AT2G31880,heat_drought,up,0.8383428266666684,0.7631061156666679,0.0897445634492382,4
AT2G32140,heat_drought,up,1.1440294526666674,0.45807988333333327,0.5995908302311841,3
AT2G32160,heat_drought,up,1.2658156123333324,0.694098894333333,0.4516587664344962,4
AT2G33080,heat_drought,up,4.323559126333333,0.5281212059999993,0.8778503564844546,4
AT2G34500,heat_drought,up,5.600965201,0.6649190330000003,0.8812849198060925,3
AT2G36780,heat_drought,up,9.998352149,0.7029857420000003,0.9296898397332094,6
AT2G37710,heat_drought,up,0.5868353486666678,0.48476542666666766,0.17393281136167127,3
AT2G37760,heat_drought,up,3.763086422999999,0.36079442366666736,0.9041227377980239,3
AT2G37770,heat_drought,up,6.348436867666668,0.5420000599999995,0.9146246436251939,5
AT2G37870,heat_drought,up,8.855249401333333,0.5748878423333332,0.9350794295814218,4
AT2G38250,heat_drought,up,1.2451105763333334,0.3468273566666671,0.7214485498243679,3
AT2G38470,heat_drought,up,2.5762852806666663,0.646035348999999,0.7492376508734995,5
AT2G39050,heat_drought,up,4.204190043333332,0.346317275333333,0.9176256849086794,2
AT2G39210,heat_drought,up,2.098851623,0.7585280363333338,0.6385985421641529,4
AT2G40300,heat_drought,up,0.7850161779999993,0.3738086626666668,0.5238204343520331,1
AT2G41100,heat_drought,up,1.400291570666667,0.9314979466666671,0.334782865097739,3
AT2G43570,heat_drought,up,5.536282663666667,1.907310429333334,0.6554889724380282,8
AT2G43820,heat_drought,up,2.5606140139999995,0.3764607113333325,0.8529802971962753,2
AT2G44290,heat_drought,up,0.4937996179999997,0.5193104469999996,-0.051662310115436094,4
AT2G45220,heat_drought,up,1.2537657006666674,1.046567000333333,0.16526110119551063,4
AT2G45510,heat_drought,up,0.986092022666667,0.3765982266666663,0.6180901802164062,3
AT2G45570,heat_drought,up,8.209666935333333,0.7576196893333331,0.9077161478899178,6
AT2G45760,heat_drought,up,0.5939965623333334,0.4688829613333336,0.21063017689619168,2
AT2G46270,heat_drought,up,6.561072358,0.6332950486666657,0.9034768991848595,5
AT2G46400,heat_drought,up,0.973444787,0.6726510440000002,0.30899928482538563,4
AT2G46430,heat_drought,up,1.201817080666669,0.7622460896666672,0.3657553200659822,5
AT2G47000,heat_drought,up,1.0406194159999993,0.4318525710000003,0.5850043115090209,4
AT2G47130,heat_drought,up,0.5916158576666666,0.8408104539999997,-0.4212101367873349,4
AT2G47800,heat_drought,up,1.068857073666667,0.4015099796666668,0.6243557819294729,3
AT2G47880,heat_drought,up,0.37727323666666734,0.41268174733333396,-0.09385375697336085,2
AT3G01290,heat_drought,up,1.6745358369999996,1.1442217526666676,0.3166931830395531,3
AT3G01420,heat_drought,up,5.236133312000001,1.260967048666668,0.7591797279536744,6
AT3G01830,heat_drought,up,0.9523828166666659,0.49244957799999955,0.4829289552665701,3
AT3G04060,heat_drought,up,2.167473899,0.3780732486666665,0.8255696417654225,2
AT3G04640,heat_drought,up,1.340344126333333,0.3959352833333343,0.7046017693855524,3
AT3G07720,heat_drought,up,1.230683212999999,0.4124230683333341,0.6648828358290653,3
AT3G08860,heat_drought,up,4.577350280000002,0.5867682146666677,0.8718105063467707,2
AT3G08970,heat_drought,up,1.6766443719999993,0.5389725529999989,0.6785409225707888,3
AT3G09520,heat_drought,up,0.46820438333333225,0.3708282486666663,0.20797783645980994,1
AT3G11010,heat_drought,up,0.5224785336666677,0.9118598616666684,-0.7452580401100637,4
AT3G12580,heat_drought,up,6.021658032666667,0.3666392883333325,0.9391132332084677,5
AT3G13080,heat_drought,up,0.39326655633333196,0.5789589163333329,-0.4721793831932366,3
AT3G13100,heat_drought,up,0.7004461673333351,0.8404000733333348,-0.19980679819095504,4
AT3G13330,heat_drought,up,1.675392650000001,0.34766276999999945,0.7924887816596311,3
AT3G13380,heat_drought,up,1.017835819000001,0.5194681476666672,0.4896346365791764,4
AT3G13950,heat_drought,up,1.6162376423333331,0.8239520526666668,0.49020364884142775,4
AT3G14050,heat_drought,up,2.914753232999999,0.5086259699999989,0.8254994747955052,4
AT3G14360,heat_drought,up,5.774385367333333,0.35096931700000056,0.9392196234450348,2
AT3G14620,heat_drought,up,1.9844446143333343,0.6298550073333331,0.6826038868588277,3
AT3G14990,heat_drought,up,2.300834354999999,0.36512421133333284,0.8413079105239052,3
AT3G15670,heat_drought,up,9.443811876666667,0.5285450703333332,0.9440326557500327,4
AT3G16410,heat_drought,down,-0.8459204233333333,-0.35487480533333393,0.5804867744711062,2
AT3G16990,heat_drought,up,3.4813048969999985,0.3705078696666666,0.8935721286618847,5
AT3G19010,heat_drought,up,1.0792935633333336,0.4279300016666667,0.6035091691411274,4
AT3G20250,heat_drought,up,4.198773902333334,0.37391806533333316,0.9109458918172422,2
AT3G21520,heat_drought,up,0.7487327056666668,0.43534254000000017,0.4185608072077285,1
AT3G22160,heat_drought,up,0.5760278119999995,0.49667141199999953,0.13776487583901598,3
AT3G22600,heat_drought,up,4.100662418333332,1.234602010333333,0.698926201578153,5
AT3G22910,heat_drought,up,1.7955781649999993,0.6242970876666663,0.6523141683076401,3
AT3G25010,heat_drought,up,1.2385276056666656,1.1991917226666677,0.03176019881997261,5
AT3G25020,heat_drought,up,0.4636602373333334,0.517264776666666,-0.1156116807462948,3
AT3G25610,heat_drought,up,0.7977210256666654,0.4819670853333333,0.39582000495656056,3
AT3G25882,heat_drought,up,0.3519805609999995,0.5284325159999996,-0.501311647719092,3
AT3G26210,heat_drought,up,1.154635082333333,0.7284010866666657,0.36915039408409145,4
AT3G26220,heat_drought,up,0.7644606060000001,0.391853171666666,0.487412211183756,3
AT3G26440,heat_drought,up,1.3165040760000002,0.6408700313333338,0.5132031544630526,4
AT3G26830,heat_drought,up,4.774112632333332,1.914248047,0.599035843009758,7
AT3G28210,heat_drought,up,2.0610109260000007,0.852076687666667,0.5865734252460403,4
AT3G28540,heat_drought,up,1.278016851666667,0.7860131923333338,0.384974312890874,4
AT3G29250,heat_drought,up,1.5662032769999992,0.49784242400000034,0.6821342214571291,3
AT3G44300,heat_drought,up,1.5977423279999998,0.6021470743333337,0.6231262927814643,5
AT3G44400,heat_drought,up,0.7612246213333336,0.4491353949999999,0.4099830951167731,3
AT3G45730,heat_drought,up,0.8816698813333339,0.3995477473333331,0.5468284039269845,3
AT3G46230,heat_drought,up,8.097288499,0.4224315486666663,0.9478304930448216,3
AT3G47090,heat_drought,up,0.3556791403333328,0.35036612933333267,0.014937651375959038,2
AT3G48020,heat_drought,up,8.907972822,0.579808941,0.934911235969642,3
AT3G48850,heat_drought,up,1.446857826000001,0.5382744993333337,0.6279700122150541,4
AT3G49120,heat_drought,up,5.023250145,0.6177293283333309,0.8770259671523225,7
AT3G49130,heat_drought,up,5.7362265353333335,0.35777537899999956,0.9376287918902406,4
AT3G49580,heat_drought,up,0.782881350666667,0.3796337200000002,0.5150814108974228,2
AT3G50480,heat_drought,up,0.7827663643333347,1.5983880123333352,-1.041973295179396,5
AT3G50930,heat_drought,up,1.641000745666667,0.658708891333335,0.5985931797576787,4
AT3G51430,heat_drought,up,2.083876158999998,0.368247274999999,0.8232873515973655,3
AT3G51440,heat_drought,up,3.5710102673333326,0.6826141950000011,0.808845636417129,4
AT3G51660,heat_drought,up,1.7849883123333328,0.34487556299999866,0.8067911366045988,4
AT3G51860,heat_drought,up,4.262206470999998,0.8002526569999988,0.8122445117464608,6
AT3G51890,heat_drought,up,1.9672321093333336,0.3480616679999997,0.8230703604578959,3
AT3G52400,heat_drought,up,1.4225118880000007,0.6513548030000003,0.5421094132887838,3
AT3G53230,heat_drought,up,3.9021461950000003,0.47421147633333316,0.8784741901928323,4
AT3G54150,heat_drought,up,0.941977305,0.5018474486666662,0.46724040377313947,3
AT3G55880,heat_drought,up,4.5603768716666675,0.3538491956666663,0.9224079049551565,3
AT3G55970,heat_drought,up,1.6460146340000001,0.5614621886666669,0.6588959921320683,5
AT3G56400,heat_drought,up,0.5563057496666648,0.9813203929999972,-0.7639946982176595,5
AT3G56710,heat_drought,up,1.9339914233333326,0.7668490289999994,0.6034889194708547,7
AT3G57260,heat_drought,up,1.1999572420000009,1.6494230180000011,-0.3745681598211479,6
AT3G60140,heat_drought,up,1.649688028666667,0.5337072583333335,0.6764798864639312,4
AT3G60420,heat_drought,up,2.061652955333334,0.7559632896666661,0.6333217539299965,4
AT3G61190,heat_drought,up,0.5335129496666675,0.4044698936666671,0.24187427143169626,1
AT3G61280,heat_drought,up,0.8190009966666665,0.7664695466666673,0.06414088653591643,4
AT3G62260,heat_drought,up,2.5984883479999983,0.37931568966666607,0.8540244792867294,2
AT3G63380,heat_drought,up,1.0414054373333341,0.6920821900000007,0.33543443774196624,5
AT4G00700,heat_drought,up,3.5417618413333347,1.0224534976666666,0.7113150055053524,4
AT4G01870,heat_drought,up,3.8710820823333325,0.3439057880000007,0.9111602955748466,3
AT4G01985,heat_drought,up,10.229839511333333,0.3528599159999999,0.9655067984586584,7
AT4G02380,heat_drought,up,5.696870592000001,0.9425272986666675,0.8345535003041425,4
AT4G03320,heat_drought,up,3.3905432563333333,0.44123239466666675,0.8698638060899324,3
AT4G04490,heat_drought,up,3.2515709583333336,1.2529888199999997,0.6146512451808072,5
AT4G04500,heat_drought,up,0.7376387583333344,0.7110427393333332,0.03605561489216458,4
AT4G04620,heat_drought,up,1.9976930906666661,0.37513668699999947,0.8122150550789513,2
AT4G05020,heat_drought,up,2.202605115,0.3733769789999988,0.8304839226708148,4
AT4G08470,heat_drought,up,1.0743131480000017,0.45195914566666673,0.5793040916346803,3
AT4G08850,heat_drought,up,0.46882382233333253,0.4032610863333339,0.13984514625066058,3
AT4G11170,heat_drought,up,0.6369509803333342,0.495878198333334,0.22148137981697247,2
AT4G11840,heat_drought,up,0.9552402683333323,0.39811098066666517,0.5832347171028767,3
AT4G11850,heat_drought,up,0.7135628533333307,0.40446028633333064,0.4331819762702911,3
AT4G11890,heat_drought,up,2.2328597336666673,1.0459082936666686,0.5315835213933742,4
AT4G12120,heat_drought,up,1.6087646803333326,0.4083411356666655,0.7461772124546779,2
AT4G12290,heat_drought,up,4.140937366000001,0.461019223000001,0.8886679072266844,7
AT4G12580,heat_drought,up,7.091613495333334,0.41466754666666716,0.9415270520679757,3
AT4G12720,heat_drought,up,1.7185618503333338,0.4828547833333321,0.71903555101047,3
AT4G14365,heat_drought,up,1.6716617393333335,1.1530270053333327,0.31025100461223376,4
AT4G14370,heat_drought,up,1.1982509823333327,0.45049022333333344,0.6240435184487795,3
AT4G15610,heat_drought,up,3.4600088870000008,0.4116987043333342,0.8810122407834919,4
AT4G16260,heat_drought,up,0.8376347146666667,0.3661397766666665,0.5628884879581784,4
AT4G17670,heat_drought,up,0.724011923,0.40184568899999995,0.4449736582583875,3
AT4G20110,heat_drought,up,2.8155391203333338,0.832746075666666,0.7042321061523462,4
AT4G20830,heat_drought,up,1.9630629543333349,0.439794173000001,0.7759653239702865,3
AT4G21120,heat_drought,up,0.4131553726666666,0.3770300763333325,0.08743755672392017,1
AT4G21380,heat_drought,up,0.6735084696666664,0.6619075013333315,0.01722468069195393,5
AT4G23220,heat_drought,up,1.0846348099999998,0.7462150449999996,0.3120126349254827,4
AT4G23230,heat_drought,up,0.48681262699999905,0.3674317156666662,0.24522969354558888,3
AT4G23320,heat_drought,up,0.5430811120000003,0.4302399433333335,0.20777958609370084,3
AT4G23470,heat_drought,up,0.5996776756666655,0.37133853166666597,0.38076979228241814,3
AT4G23810,heat_drought,up,0.6020995276666667,0.45855458700000007,0.23840732980301516,3
AT4G24000,heat_drought,up,11.091337917333332,0.3460671943333331,0.9687984265818368,7
AT4G25070,heat_drought,up,0.9066109746666662,0.38802519633333343,0.5720047438472728,3
AT4G25100,heat_drought,up,0.7788809133333334,0.5089969666666665,0.3465021957100728,1
AT4G26060,heat_drought,up,1.5985332686666673,0.3948991806666662,0.7529615501865341,3
AT4G26270,heat_drought,up,2.4757801916666677,0.5912931756666655,0.7611689528590123,5
AT4G28490,heat_drought,up,1.1557879439999983,0.3996813949999991,0.6541914136802939,2
AT4G31800,heat_drought,up,0.7003533763333332,0.798140987666665,-0.13962610110526508,2
AT4G33050,heat_drought,up,2.251878174,0.6148226046666654,0.7269734163395887,4
AT4G34135,heat_drought,up,1.402601286666667,0.46266978966666716,0.6701344893485599,3
AT4G34390,heat_drought,up,1.2884195529999989,0.41553102233333306,0.6774878017290278,3
AT4G37370,heat_drought,up,3.3930206653333332,0.8202587703333322,0.7582511716730882,4
AT4G37530,heat_drought,up,1.9279385906666677,0.4427126440000002,0.7703699453171311,2
AT4G37990,heat_drought,up,1.935300804333333,0.6246614023333334,0.6772277462321858,5
AT4G38560,heat_drought,up,0.9630106940000003,0.49113135066666835,0.49000426088033844,4
AT4G39030,heat_drought,up,0.7696192916666655,0.8290181040000002,-0.0771794742887777,4
AT4G39670,heat_drought,up,5.247545432999999,0.7775723153333338,0.8518217087853208,4
AT5G02490,heat_drought,up,1.6030955276666674,0.8483976956666677,0.47077533370607993,5
AT5G05190,heat_drought,up,0.7516568286666674,0.3691428416666671,0.5088944481200628,3
AT5G05250,heat_drought,down,-0.5417655326666679,-0.42647924433333273,0.21279738444392216,1
AT5G06320,heat_drought,up,2.0163247020000004,0.5184782233333323,0.7428597572508775,4
AT5G08240,heat_drought,up,1.5353509050000005,0.45176327400000016,0.705758942448404,3
AT5G08790,heat_drought,up,1.1568653413333339,0.48614226266666716,0.5797762753386936,4
AT5G13080,heat_drought,up,1.0145299066666662,0.35309398666666647,0.6519629590548098,2
AT5G13210,heat_drought,up,3.715894912666668,0.4588208730000005,0.8765247985253886,4
AT5G13320,heat_drought,up,2.262375427666667,0.7965750069999986,0.6479032625360692,4
AT5G13370,heat_drought,up,3.593108979666666,0.45921159299999914,0.8721965864106354,7
AT5G17760,heat_drought,up,1.395653001666667,0.7988630396666663,0.4276062612177407,5
AT5G18270,heat_drought,up,1.6406525626666664,0.5965404863333337,0.6364004787438146,3
AT5G18470,heat_drought,up,1.0392218423333333,0.5213212819999997,0.4983541908342757,4
AT5G18780,heat_drought,up,1.4749240030000017,0.3770534750000003,0.7443573538480139,2
AT5G20230,heat_drought,up,1.8164269046666677,0.550989951,0.6966627450934437,3
AT5G22520,heat_drought,up,0.8143052239999999,0.37473578533333285,0.5398091842115791,2
AT5G24210,heat_drought,up,0.45021691733333213,0.5428647360000003,-0.20578484525954277,2
AT5G24380,heat_drought,up,2.8456057243333346,0.3959908393333338,0.8608412838268007,3
AT5G24530,heat_drought,up,2.7555648506666683,1.3076279843333323,0.5254591870639622,6
AT5G24810,heat_drought,up,1.1438720969999974,0.35565841499999884,0.6890750146517477,3
AT5G25250,heat_drought,up,1.5533576396666664,1.2030773526666678,0.22549880211434437,4
AT5G25260,heat_drought,up,1.164776068000001,0.9082028813333345,0.2202768357931838,3
AT5G25930,heat_drought,up,1.2892194456666672,0.40250395333333344,0.6877925207487117,4
AT5G26170,heat_drought,up,0.43352761833333275,0.3859324349999991,0.10978581599093984,3
AT5G26340,heat_drought,up,3.858280656,0.5263847843333327,0.8635701154827207,5
AT5G26920,heat_drought,up,2.274407815000001,0.880772997666667,0.6127462314111567,4
AT5G27600,heat_drought,up,2.453302561666666,0.3755707676666642,0.8469121691164265,4
AT5G35735,heat_drought,up,0.8587102713333312,0.5081692666666644,0.40821801761189724,4
AT5G37600,heat_drought,up,1.569236843333334,0.5480276600000007,0.6507680390450852,3
AT5G37740,heat_drought,up,0.9554178649999994,0.353209692666665,0.6303086789499532,3
AT5G38900,heat_drought,up,0.8889663353333335,0.8271009659999997,0.06959247709885019,3
AT5G39050,heat_drought,up,2.930442938666668,0.3580589473333342,0.8778140524052488,3
AT5G39520,heat_drought,up,7.596298762,0.47777578366666695,0.9371041347061401,5
AT5G39670,heat_drought,up,1.8175213359999995,1.0692488840000003,0.41169940466657573,4
AT5G40780,heat_drought,up,1.5173233633333325,0.6817188203333329,0.55070960033483,4
AT5G41740,heat_drought,up,0.7142637923333313,0.41803204333333177,0.414737177188109,2
AT5G41750,heat_drought,up,2.1250105196666658,0.8485820746666661,0.6006692358399351,4
AT5G42380,heat_drought,up,1.5634276626666668,0.5615180706666671,0.6408416685496587,4
AT5G43910,heat_drought,up,0.34338554966666646,0.5461256536666665,-0.5904153631298852,4
AT5G44820,heat_drought,up,0.6102514036666662,0.42039222566666723,0.31111633149754225,3
AT5G45110,heat_drought,up,1.0166069239999977,0.3480281276666659,0.6576571342861848,3
AT5G45380,heat_drought,up,2.258468009666667,0.8596639926666674,0.6193596770079788,4
AT5G45630,heat_drought,up,7.306778177666665,0.5053163929999998,0.9308427899803349,4
AT5G48380,heat_drought,up,1.6987077783333326,0.6059704896666656,0.643275613736692,4
AT5G48400,heat_drought,up,1.1395395636666663,0.5239258283333328,0.5402302429522408,3
AT5G48570,heat_drought,up,1.4738565423333343,0.44630406833333414,0.6971862216476181,5
AT5G48657,heat_drought,up,0.47002241566666747,0.6553826586666665,-0.3943646873460043,3
AT5G50200,heat_drought,up,1.0317824460000002,0.5031706940000005,0.512328692981078,3
AT5G51440,heat_drought,up,0.7186237819999999,0.3817142973333336,0.46882596026673984,4
AT5G52300,heat_drought,up,10.823521427,0.3708069183333338,0.9657406398800735,5
AT5G52640,heat_drought,up,3.503110265000001,0.5918326106666667,0.831055100782942,5
AT5G52750,heat_drought,up,1.4628575123333336,0.6157313249999996,0.5790900208606946,4
AT5G52760,heat_drought,up,1.5328716369999995,0.6221873163333322,0.5941034452493217,4
AT5G52810,heat_drought,up,0.7753628309999998,0.3698720143333345,0.5229691190428825,3
AT5G53550,heat_drought,up,1.1084550436666678,0.48249072766666856,0.5647178201556705,3
AT5G54190,heat_drought,down,-2.3304148159999993,-0.47356961066666514,0.7967874185251209,1
AT5G54860,heat_drought,up,1.741479595333332,0.4150434470000004,0.7616719437240618,3
AT5G55460,heat_drought,up,0.9225837703333335,0.5096058749999992,0.447631866734577,4
AT5G57480,heat_drought,up,4.313796387,0.3817287149999995,0.9115097976922666,4
AT5G59820,heat_drought,up,1.2451054823333347,0.403876522,0.6756286694335863,3
AT5G60900,heat_drought,up,1.5060523490000017,0.9850268246666669,0.34595445814303116,4
AT5G61010,heat_drought,up,1.183693871000001,0.45877881633333395,0.6124176803029728,4
AT5G61250,heat_drought,up,0.4092004566666674,0.4179765443333343,-0.021446915622129747,2
AT5G62480,heat_drought,up,6.422432275666666,0.36549260666666683,0.9430912478358944,4
AT5G64000,heat_drought,up,0.5947658870000003,0.5007006300000008,0.15815509775529457,4
AT5G64510,heat_drought,up,1.5441115130000007,0.5125736593333343,0.6680462162104648,3
AT5G67340,heat_drought,up,1.7659658289999998,0.4890054279999987,0.7230946261984559,4
AT1G01480,heat_drought_high_light,up,1.5885357526666666,0.7032150860000002,0.5573186912415936,5
AT1G01560,heat_drought_high_light,up,0.6782173806666663,0.6787181736666668,-0.0007383959985045596,4
AT1G02470,heat_drought_high_light,up,0.6453736086666657,0.37449233233333246,0.41972784863789325,2
AT1G02850,heat_drought_high_light,up,1.762727895666666,0.4994083369999993,0.7166843854756594,4
AT1G02930,heat_drought_high_light,up,1.1430070410000006,0.5667402863333333,0.5041672833113082,4
AT1G05680,heat_drought_high_light,up,0.8968280086666667,0.4655781113333335,0.4808613169591811,5
AT1G07000,heat_drought_high_light,up,0.705837273666666,0.4368051149999985,0.38115323276866053,4
AT1G07620,heat_drought_high_light,up,0.35386470333333353,0.4172026406666669,-0.1789891354992541,3
AT1G07900,heat_drought_high_light,up,1.2369321243333338,0.3817454493333332,0.6913772050838427,3
AT1G08050,heat_drought_high_light,up,0.47986162499999985,0.46610932699999985,0.028658882651847795,4
AT1G08450,heat_drought_high_light,up,0.5911047199999988,0.39036729600000086,0.3395970581997694,4
AT1G09500,heat_drought_high_light,up,3.490507274333333,0.6253325983333333,0.8208476450023247,7
AT1G10070,heat_drought_high_light,up,2.0256878223333343,0.4235635523333343,0.7909038363841063,6
AT1G11330,heat_drought_high_light,up,0.6348868750000012,0.4072442726666665,0.3585561637785223,4
AT1G14370,heat_drought_high_light,up,0.480063758,0.40235611733333343,0.1618694170757764,4
AT1G14880,heat_drought_high_light,up,0.34692936466666513,1.3587848766666655,-2.9166038250241693,3
AT1G15790,heat_drought_high_light,up,0.969222482666666,0.3879565703333334,0.5997239258565992,4
AT1G17380,heat_drought_high_light,up,0.5333542963333331,0.44268958133333314,0.16998965907520647,2
AT1G19020,heat_drought_high_light,up,0.4539195850000004,0.7361353526666665,-0.6217307580298961,4
AT1G19180,heat_drought_high_light,up,1.1374099223333323,0.6040919250000005,0.46888811752165827,5
AT1G21240,heat_drought_high_light,up,0.9912492076666659,0.9859294013333324,0.005366769821542605,4
AT1G21250,heat_drought_high_light,up,1.962407022999999,0.6954879636666664,0.6455944380980404,7
AT1G21310,heat_drought_high_light,up,1.6084574010000008,0.6560763786666683,0.5921083279801029,7
AT1G21520,heat_drought_high_light,up,0.533747058666667,0.37895226099999935,0.2900152706290403,2
AT1G24140,heat_drought_high_light,up,0.37614315166666756,0.35285448566666666,0.06191436929480232,4
AT1G24145,heat_drought_high_light,up,1.2746342020000005,0.44971600233333486,0.6471803426993443,4
AT1G27730,heat_drought_high_light,up,1.357452322666667,0.5166543053333337,0.6193941424635934,4
AT1G30190,heat_drought_high_light,up,3.673869455333333,0.5135871029999999,0.8602054021668002,5
AT1G30220,heat_drought_high_light,up,3.3754586683333336,0.580270242333333,0.8280914390162427,6
AT1G30900,heat_drought_high_light,up,0.6091593923333329,0.507646471000001,0.16664426849678105,4
AT1G32350,heat_drought_high_light,up,0.8597605200000009,1.0565907149999996,-0.22893607047692588,4
AT1G32940,heat_drought_high_light,up,0.37073524266666613,0.5553645266666676,-0.49800845118467607,4
AT1G35710,heat_drought_high_light,up,1.1036482493333342,0.5897731240000006,0.4656149508176569,4
AT1G43160,heat_drought_high_light,up,2.170683452333334,0.5737237830000004,0.7356944042747057,4
AT1G43910,heat_drought_high_light,up,0.8073419309999998,0.6315587990000004,0.2177307101865361,4
AT1G45145,heat_drought_high_light,up,1.4237665066666656,0.5891509283333329,0.5862025651153586,4
AT1G51760,heat_drought_high_light,up,0.6754081120000031,0.4766449096666676,0.29428607504396476,3
AT1G52890,heat_drought_high_light,up,2.729617045333333,0.9161828446666673,0.6643548052892578,5
AT1G56120,heat_drought_high_light,up,0.3559949963333331,0.347398425333334,0.02414801075448203,3
AT1G57630,heat_drought_high_light,up,0.4371588603333336,0.6384930163333333,-0.4605514705717788,4
AT1G58225,heat_drought_high_light,up,0.38978664066666724,0.5408272770000009,-0.3874956721836411,3
AT1G58340,heat_drought_high_light,up,0.9544295853333331,0.3929055273333333,0.5883347149217806,5
AT1G60730,heat_drought_high_light,up,0.6146309836666655,0.39940362633333404,0.35017329593337954,4
AT1G61120,heat_drought_high_light,up,0.438366250333333,0.6053495163333338,-0.38092181109523593,3
AT1G61800,heat_drought_high_light,up,2.5674420289999986,1.1248905603333315,0.561863306891697,7
AT1G63720,heat_drought_high_light,up,0.7882380843333348,0.4284782870000008,0.4564100675719147,4
AT1G63840,heat_drought_high_light,up,0.8875427116666668,0.43308268699999886,0.5120429909375999,3
AT1G65690,heat_drought_high_light,up,0.6370834206666673,0.40099375966666706,0.3705788807891869,4
AT1G65790,heat_drought_high_light,up,1.2318690933333336,0.4177463706666673,0.6608841207824437,3
AT1G66880,heat_drought_high_light,up,0.7269791443333311,0.4644414769999994,0.36113507434121683,4
AT1G67970,heat_drought_high_light,up,1.1796457833333331,0.4725964996666665,0.5993742305158356,6
AT1G68620,heat_drought_high_light,up,0.37224878666666683,0.6112262863333342,-0.6419832870554436,3
AT1G72120,heat_drought_high_light,up,1.6007511243333346,0.6600533020000006,0.5876602602575756,5
AT1G72900,heat_drought_high_light,up,0.5349421740000002,0.4587202513333324,0.14248628425895582,4
AT1G73260,heat_drought_high_light,up,0.7239971613333331,0.932809672666667,-0.28841620172761306,5
AT1G73500,heat_drought_high_light,up,1.304855859,0.3475886406666673,0.7336191286805822,3
AT1G73805,heat_drought_high_light,up,0.4193139979999998,0.7586330169999984,-0.8092241628432322,5
AT1G73810,heat_drought_high_light,up,0.8584337929999997,0.598095077,0.30327174689871483,6
AT1G74360,heat_drought_high_light,up,0.6900600910000012,0.3569125710000014,0.48278044817404053,4
